inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0048,Adapter - PC16,CHICONY,00214307F8FPH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""CHICONY 00214307F8FPH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0073,Adapter - PC16,CHICONY,002201045B6PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""CHICONY 002201045B6PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0098,Adapter - PC16,CHICONY,002201045D2PH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""CHICONY 002201045D2PH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0024,Adapter - PC17,CHICONY,002201045C3PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""CHICONY 002201045C3PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0049,Adapter - PC17,CHICONY,0021430F9AFPH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""CHICONY 0021430F9AFPH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0074,Adapter - PC17,CHICONY,002201045A7PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""CHICONY 002201045A7PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0099,Adapter - PC17,CHICONY,0021430922BPH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""CHICONY 0021430922BPH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0025,Adapter - PC18,CHICONY,00214307E9CPH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""CHICONY 00214307E9CPH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0050,Adapter - PC18,CHICONY,00214307E9CPH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""CHICONY 00214307E9CPH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0075,Adapter - PC18,CHICONY,00214307F78PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""CHICONY 00214307F78PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0100,Adapter - PC18,CHICONY,00214307F8CPH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""CHICONY 00214307F8CPH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0026,Adapter - PC19,CHICONY,00214307E98PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""CHICONY 00214307E98PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0051,Adapter - PC19,CHICONY,00220100274PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""CHICONY 00220100274PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0076,Adapter - PC19,CHICONY,002201003B2PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""CHICONY 002201003B2PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0101,Adapter - PC19,CHICONY,00214307E9BPH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""CHICONY 00214307E9BPH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0027,Adapter - PC20,CHICONY,00214307F92PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""CHICONY 00214307F92PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0052,Adapter - PC20,CHICONY,00214307F92PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""CHICONY 00214307F92PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0077,Adapter - PC20,CHICONY,002201045C5PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""CHICONY 002201045C5PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0102,Adapter - PC20,CHICONY,002201045AFPH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""CHICONY 002201045AFPH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0028,Adapter - PC21,CHICONY,00220104593PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""CHICONY 00220104593PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0053,Adapter - PC21,CHICONY,00214307A0PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""CHICONY 00214307A0PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0078,Adapter - PC21,CHICONY,0022010039APH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""CHICONY 0022010039APH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0103,Adapter - PC21,CHICONY,00214307EC6PH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""CHICONY 00214307EC6PH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0029,Adapter - PC22,CHICONY,00214307EA1PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC22"",""raw_value"":""CHICONY 00214307EA1PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0054,Adapter - PC22,CHICONY,00214307A0PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC22"",""raw_value"":""CHICONY 00214307A0PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0079,Adapter - PC22,CHICONY,00214307EAEPH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC22"",""raw_value"":""CHICONY 00214307EAEPH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0104,Adapter - PC22,CHICONY,00214307E9FPH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC22"",""raw_value"":""CHICONY 00214307E9FPH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0030,Adapter - PC23,CHICONY,0021430922APH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC23"",""raw_value"":""CHICONY 0021430922APH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0055,Adapter - PC23,CHICONY,00214307A0PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC23"",""raw_value"":""CHICONY 00214307A0PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0080,Adapter - PC23,CHICONY,002201045B9PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC23"",""raw_value"":""CHICONY 002201045B9PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0105,Adapter - PC23,CHICONY,00214301DA5PH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC23"",""raw_value"":""CHICONY 00214301DA5PH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0031,Adapter - PC24,CHICONY,00214307F91PH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC24"",""raw_value"":""CHICONY 00214307F91PH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0056,Adapter - PC24,CHICONY,00214307A0PH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC24"",""raw_value"":""CHICONY 00214307A0PH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0081,Adapter - PC24,CHICONY,002201045B3PH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC24"",""raw_value"":""CHICONY 002201045B3PH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0106,Adapter - PC24,CHICONY,00214301C25PH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC24"",""raw_value"":""CHICONY 00214301C25PH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0032,Adapter - PC25,CHICONY,00214307EAFPH02,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC25"",""raw_value"":""CHICONY 00214307EAFPH02"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0057,Adapter - PC25,CHICONY,00214307EAPH02,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC25"",""raw_value"":""CHICONY 00214307EAPH02"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0082,Adapter - PC25,CHICONY,002201045AAPH02,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC25"",""raw_value"":""CHICONY 002201045AAPH02"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0107,Adapter - PC25,CHICONY,00214301D81PH02,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC25"",""raw_value"":""CHICONY 00214301D81PH02"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0001,Lightning to VGA Adapter Model A1439 / White,Model A1439 / White,8590962764,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0002,Mini Display Port to VGA Adapter Model A1307 / White,Model A1307 / White,8590963101,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0003,Power adapter,Power adapter,,available,2,units,SHOJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",2016-05-10,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0007,Sugon T26D Ugreen USB 2.0 Stereo Sound Adapter,Ugreen USB 2.0 Stereo Sound Adapter,"2300300503641, 2300300504210, 2300300503680, 2300300522106, 2300300502870",available,5,units,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2023-11-07,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0006,USB 3.0 Gigabit Ethernet Adapter,Ethernet Adapter,,available,2,units,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2023-11-07,
,Adapter,asset,Computer Peripheral,asset_group,ADAPTER-0005,USB 3.0 TO VGA/HDMI APADTER,USB 3.0 TO VGA/HDMI APADTER,,available,1,unit,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2021-02-17,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0002,A4 Tech Keyboard Black,Black,1612,available,1,unit,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Functional""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0007,A4TECH Keyboard and Mouse,Keyboard and Mouse,,available,5,units,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2023-05-23,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0006,HP Keyboard Black,Black,CD90912487,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0009,Keyboard - PC01,ACER,14804A1CK801,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER 14804A1CK801"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0040,Keyboard - PC01,ACER,2028167AK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER 2028167AK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0076,Keyboard - PC01,ACER,DKUSB1P02D2028163CK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER DKUSB1P02D2028163CK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0107,Keyboard - PC01,ACER,2028162EK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER 2028162EK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0133,Keyboard - PC01,ACER,20280378K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER 20280378K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0158,Keyboard - PC01,ACER,202803DFK701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""ACER 202803DFK701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0010,Keyboard - PC02,ACER,1480000CK801,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER 1480000CK801"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0041,Keyboard - PC02,ACER,20281706K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER 20281706K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0077,Keyboard - PC02,ACER,DKUSB1B0DL14804AFEK801,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER DKUSB1B0DL14804AFEK801"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0108,Keyboard - PC02,ACER,20281703K701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER 20281703K701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0134,Keyboard - PC02,ACER,202803A6K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER 202803A6K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0159,Keyboard - PC02,ACER,20280383K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""ACER 20280383K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0011,Keyboard - PC03,ACER,1480405BK801,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""ACER 1480405BK801"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0042,Keyboard - PC03,ACER,2028170BK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""ACER 2028170BK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Keyboard,asset,Computer Peripheral,asset_group,KEYBOARD-0078,Keyboard - PC03,ACER,DKUSB1P02D2028165DK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""ACER DKUSB1P02D2028165DK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
